t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
117,3.0,148833.0,107071.79108896984,-117169.54163590155,414835.54163590155,61731.200000000004,116462.0,207680.0,210627.5,212396.0,25244.0,213575.0
118,8.0,317219.875,213797.38421120492,138452.3864422481,495987.3635577519,109637.40000000001,154782.0,258040.5,503493.75,570443.7,54609.0,640184.0
119,3.0,191451.66666666666,149663.30500938877,-180362.60035205094,563265.9336853842,66930.0,134053.5,245926.0,276087.0,294183.6,22181.0,306248.0
120,9.0,280223.22222222225,210891.83177210644,118117.70086672975,442328.7435777148,68371.0,167182.0,199207.0,320237.0,550816.6000000001,42199.0,694839.0
121,2.0,213474.5,279473.3486622651,-2297453.455,2724402.455,55380.5,114665.75,213474.5,312283.25,371568.5,15857.0,411092.0
122,10.0,552106.7,546756.1716026319,161008.07012848504,943205.3298715148,149435.4,329900.75,453630.0,493448.75,754423.8999999994,93387.0,2039551.0
123,2.0,160669.5,198467.19580953423,-1622458.775,1943797.775,48399.5,90500.75,160669.5,230838.25,272939.5,20332.0,301007.0
124,10.0,545926.0,851005.5927216669,-62804.433441417874,1154656.4334414178,106486.4,148571.0,262377.0,509754.25,866466.0999999992,90857.0,2908216.0
125,3.0,1397827.6666666667,2243793.434822451,-4176514.09504696,6972169.428380294,56890.4,103137.5,180216.0,2083712.0,3225809.6,26059.0,3987208.0
126,10.0,645101.1,857438.4155144191,31769.22205530887,1258432.9779446912,129621.1,158310.25,298235.0,781675.5,1017567.4999999993,88996.0,2943419.0
127,3.0,178471.0,137441.6334448918,-162980.5013814635,519922.5013814635,79083.4,102340.0,141101.0,235917.0,292806.6,63579.0,330733.0
128,10.0,555064.9,592491.3651501036,131251.55658278317,978878.2434172169,113586.2,204284.0,254269.5,866370.75,1296545.0999999999,62990.0,1806495.0
129,3.0,384943.3333333333,466379.19300214644,-773700.3154087269,1543586.9820753934,72369.2,119531.0,198134.0,556951.0,772241.2000000001,40928.0,915768.0
130,11.0,555650.2727272727,471827.72929451504,238691.84441029304,872608.7010442524,233372.0,267987.0,294396.0,800339.0,1198197.0,73072.0,1495507.0
