t,offset_ns,servo_state,freq_raw,path_delay_ns,raw,t_rel_s
15378.116,462047,2,63627,738813,ptp4l[15378.116]: master offset     462047 s2 freq  +63627 path delay    738813,107.06600000000071
15379.118,1788260,2,198036,769945,ptp4l[15379.118]: master offset    1788260 s2 freq +198036 path delay    769945,108.06800000000112
15380.117,-432236,2,-24445,857390,ptp4l[15380.117]: master offset    -432236 s2 freq  -24445 path delay    857390,109.06700000000092
15381.118,-151582,2,3468,857390,ptp4l[15381.118]: master offset    -151582 s2 freq   +3468 path delay    857390,110.06800000000112
15382.118,-578001,2,-39752,899919,ptp4l[15382.118]: master offset    -578001 s2 freq  -39752 path delay    899919,111.06800000000112
15383.121,-57119,2,12280,899919,ptp4l[15383.121]: master offset     -57119 s2 freq  +12280 path delay    899919,112.07099999999991
15384.129,7038940,2,728924,899473,ptp4l[15384.129]: master offset    7038940 s2 freq +728924 path delay    899473,113.07900000000154
15385.123,-557965,2,-31324,1265530,ptp4l[15385.123]: master offset    -557965 s2 freq  -31324 path delay   1265530,114.07300000000032
15386.125,-708371,2,-47073,1172255,ptp4l[15386.125]: master offset    -708371 s2 freq  -47073 path delay   1172255,115.07500000000073
15387.125,-790012,2,-56027,1449010,ptp4l[15387.125]: master offset    -790012 s2 freq  -56027 path delay   1449010,116.07500000000073
15388.127,-955184,2,-73500,1449010,ptp4l[15388.127]: master offset    -955184 s2 freq  -73500 path delay   1449010,117.07700000000114
15389.128,-615967,2,-40194,1449010,ptp4l[15389.128]: master offset    -615967 s2 freq  -40194 path delay   1449010,118.07800000000134
15390.128,-906317,2,-70135,1449010,ptp4l[15390.128]: master offset    -906317 s2 freq  -70135 path delay   1449010,119.07800000000134
15391.13,-53535,2,15090,1084425,ptp4l[15391.130]: master offset     -53535 s2 freq  +15090 path delay   1084425,120.07999999999993
15392.132,565990,2,77608,853349,ptp4l[15392.132]: master offset     565990 s2 freq  +77608 path delay    853349,121.08200000000033
15393.133,1432573,2,165699,853349,ptp4l[15393.133]: master offset    1432573 s2 freq +165699 path delay    853349,122.08300000000054
15394.132,-387772,2,-16723,853349,ptp4l[15394.132]: master offset    -387772 s2 freq  -16723 path delay    853349,123.08200000000033
15395.134,293849,2,51733,853349,ptp4l[15395.134]: master offset     293849 s2 freq  +51733 path delay    853349,124.08400000000074
15396.134,134368,2,35919,950909,ptp4l[15396.134]: master offset     134368 s2 freq  +35919 path delay    950909,125.08400000000074
15397.139,957976,2,119238,1069832,ptp4l[15397.139]: master offset     957976 s2 freq +119238 path delay   1069832,126.08899999999994
15398.139,1160454,2,140646,1069832,ptp4l[15398.139]: master offset    1160454 s2 freq +140646 path delay   1069832,127.08899999999994
15399.139,-46203,2,19934,1069832,ptp4l[15399.139]: master offset     -46203 s2 freq  +19934 path delay   1069832,128.08899999999994
15400.14,-570328,2,-33049,1069832,ptp4l[15400.140]: master offset    -570328 s2 freq  -33049 path delay   1069832,129.09000000000015
15401.141,-191005,2,4692,950909,ptp4l[15401.141]: master offset    -191005 s2 freq   +4692 path delay    950909,130.09100000000035
15402.142,-382883,2,-14878,950909,ptp4l[15402.142]: master offset    -382883 s2 freq  -14878 path delay    950909,131.09200000000055
15403.144,146262,2,38183,950909,ptp4l[15403.144]: master offset     146262 s2 freq  +38183 path delay    950909,132.09400000000096
15404.144,-600068,2,-37051,1008800,ptp4l[15404.144]: master offset    -600068 s2 freq  -37051 path delay   1008800,133.09400000000096
15405.145,176774,2,40810,911215,ptp4l[15405.145]: master offset     176774 s2 freq  +40810 path delay    911215,134.09500000000116
15406.145,-256537,2,-2777,871326,ptp4l[15406.145]: master offset    -256537 s2 freq   -2777 path delay    871326,135.09500000000116
15407.146,-41286,2,18707,749486,ptp4l[15407.146]: master offset     -41286 s2 freq  +18707 path delay    749486,136.09600000000137
15408.147,-11044,2,21720,749486,ptp4l[15408.147]: master offset     -11044 s2 freq  +21720 path delay    749486,137.09700000000157
15409.149,1848862,2,209559,685841,ptp4l[15409.149]: master offset    1848862 s2 freq +209559 path delay    685841,138.09900000000016
15410.148,-214866,2,2972,685841,ptp4l[15410.148]: master offset    -214866 s2 freq   +2972 path delay    685841,139.09799999999996
15411.148,-149373,2,9371,643903,ptp4l[15411.148]: master offset    -149373 s2 freq   +9371 path delay    643903,140.09799999999996
15412.15,-36935,2,20578,643903,ptp4l[15412.150]: master offset     -36935 s2 freq  +20578 path delay    643903,141.10000000000036
15413.153,470386,2,71781,614675,ptp4l[15413.153]: master offset     470386 s2 freq  +71781 path delay    614675,142.10300000000097
15414.153,132146,2,38089,651579,ptp4l[15414.153]: master offset     132146 s2 freq  +38089 path delay    651579,143.10300000000097
15415.155,314426,2,56631,651579,ptp4l[15415.155]: master offset     314426 s2 freq  +56631 path delay    651579,144.10500000000138
15416.154,-358348,2,-11004,656614,ptp4l[15416.154]: master offset    -358348 s2 freq  -11004 path delay    656614,145.10400000000118
15417.156,67053,2,31603,656614,ptp4l[15417.156]: master offset      67053 s2 freq  +31603 path delay    656614,146.1060000000016
15418.156,-211126,2,3574,656614,ptp4l[15418.156]: master offset    -211126 s2 freq   +3574 path delay    656614,147.1060000000016
15419.156,-201714,2,4313,614675,ptp4l[15419.156]: master offset    -201714 s2 freq   +4313 path delay    614675,148.1060000000016
15420.157,123570,2,36965,614675,ptp4l[15420.157]: master offset     123570 s2 freq  +36965 path delay    614675,149.10699999999997
15421.158,276819,2,52567,656614,ptp4l[15421.158]: master offset     276819 s2 freq  +52567 path delay    656614,150.10800000000017
15422.158,-192568,2,5436,656614,ptp4l[15422.158]: master offset    -192568 s2 freq   +5436 path delay    656614,151.10800000000017
15423.159,2748,2,24970,656614,ptp4l[15423.159]: master offset       2748 s2 freq  +24970 path delay    656614,152.10900000000038
15424.16,72393,2,32007,656614,ptp4l[15424.160]: master offset      72393 s2 freq  +32007 path delay    656614,153.11000000000058
15425.162,175026,2,42445,705792,ptp4l[15425.162]: master offset     175026 s2 freq  +42445 path delay    705792,154.112000000001
15426.162,-297170,2,-5072,807553,ptp4l[15426.162]: master offset    -297170 s2 freq   -5072 path delay    807553,155.112000000001
15427.164,-76099,2,16959,807553,ptp4l[15427.164]: master offset     -76099 s2 freq  +16959 path delay    807553,156.1140000000014
15428.164,-306867,2,-6424,807553,ptp4l[15428.164]: master offset    -306867 s2 freq   -6424 path delay    807553,157.1140000000014
15429.168,261812,2,50706,734027,ptp4l[15429.168]: master offset     261812 s2 freq  +50706 path delay    734027,158.1180000000004
15430.168,-193950,2,4935,697914,ptp4l[15430.168]: master offset    -193950 s2 freq   +4935 path delay    697914,159.1180000000004
15431.169,266517,2,51249,697914,ptp4l[15431.169]: master offset     266517 s2 freq  +51249 path delay    697914,160.1190000000006
15432.17,-26926,2,21877,697914,ptp4l[15432.170]: master offset     -26926 s2 freq  +21877 path delay    697914,161.1200000000008
