t_bin_s,n_runs,mean,std,ci95_low,ci95_high,q10,q25,q50,q75,q90,min,max
89,4.0,640922.25,73480.86863202331,524014.1880064509,757830.3119935491,578440.7,580235.75,630903.5,691590.0,711418.8,577244.0,724638.0
90,10.0,587005.6,202379.4526017347,442242.119059889,731769.080940111,301155.8,499737.0,633248.0,685228.75,768585.8999999999,219596.0,888528.0
91,4.0,630518.5,90028.44970156193,487283.236524815,773753.763475185,543429.2,573878.0,640507.0,697147.5,709617.0,523130.0,717930.0
92,10.0,560740.9,217650.75019471496,405053.74983551045,716428.0501644895,271873.2,451426.5,586175.0,682924.0,745460.7,190488.0,928302.0
93,4.0,678391.25,172223.7778422306,404383.2194530111,952399.2805469888,512187.5,574541.75,694783.5,798633.0,831481.2,470618.0,853380.0
94,10.0,584338.1,288384.5625616561,378054.54408994364,790621.6559100563,225592.0,459654.75,574605.5,696909.75,826258.5999999999,201868.0,1206316.0
95,4.0,703329.25,93789.8715689315,554109.56433383,852548.93566617,624043.9,631650.25,687553.0,759232.0,795235.6,618973.0,819238.0
96,10.0,559189.7,271996.28834316024,364628.7947443026,753750.6052556974,208119.6,436736.25,556789.0,673080.0,788323.9999999999,196335.0,1131260.0
97,4.0,689233.5,67718.76022934855,581492.9524751065,796974.0475248935,638042.3,654845.75,672555.5,706943.25,753767.1,626840.0,784983.0
98,9.0,499902.77777777775,195223.60336341106,349840.90132576914,649964.6542297864,201894.4,428822.0,585410.0,653891.0,679419.8,183992.0,710215.0
99,5.0,631303.0,37540.08726015431,584698.2977803878,677907.7022196122,595551.0,620514.0,633393.0,640578.0,666103.8,578909.0,683121.0
100,9.0,537436.7777777778,224622.65351627927,364776.8314415978,710096.7241139577,198208.0,439594.0,605282.0,712139.0,768419.6,189568.0,771126.0
101,5.0,651392.2,20515.25930131033,625923.2248196858,676861.1751803141,630465.6,635904.0,657438.0,657749.0,670517.6,626840.0,679030.0
102,8.0,538651.5,267022.75648608786,315379.4158213184,761923.5841786816,194304.9,380472.0,566289.5,669950.75,787973.8999999999,189568.0,987224.0
103,5.0,673347.2,54757.12051140015,605368.1546090773,741326.2453909226,641613.2,646562.0,653709.0,657749.0,725340.8,638314.0,770402.0
104,8.0,545361.5,260848.3996653995,327252.1275465633,763470.8724534367,183188.9,378464.75,600662.5,747951.0,784778.4,171249.0,861679.0
105,5.0,618592.2,42253.4966091565,566135.9653205114,671048.4346794885,578897.0,628388.0,630867.0,631057.0,646470.4,545903.0,656746.0
106,8.0,560619.25,273557.78081983235,331882.8805957647,789355.6194042353,183158.2,390712.0,620746.0,775413.5,819642.2,158360.0,868652.0
107,4.0,604360.75,50335.99589011824,524276.18053882185,684445.3194611782,556379.4,586303.5,612479.0,630536.25,645847.5,536430.0,656055.0
108,8.0,557512.5,260877.42257893566,339378.8599280298,775646.1400719702,172704.1,386443.0,682461.5,734377.5,776692.8,163357.0,811830.0
109,4.0,629224.25,52407.76277343526,545843.4994274646,712605.0005725354,577317.3,609060.75,644717.0,664880.5,668737.0,556155.0,671308.0
110,8.0,579255.875,277749.8103995431,347014.3242639652,811497.4257360348,171871.8,418601.25,675432.0,775908.25,832405.3,163357.0,864312.0
111,4.0,631651.75,82463.59834648255,500452.16503074626,762851.3349692537,555444.1,625318.75,665593.0,671926.0,680706.4,508861.0,686560.0
112,8.0,565002.125,248076.1766586094,357572.2949490458,772431.9550509541,192847.6,460455.25,654767.0,735144.75,770439.3,176308.0,802199.0
113,4.0,672156.0,65688.42061327603,567645.7228042779,776666.2771957221,607548.0,638553.0,683934.0,717537.0,727341.6,586878.0,733878.0
114,7.0,522979.14285714284,229899.3165760674,310350.0777938531,735608.2079204326,211885.0,364437.0,582634.0,686981.0,735986.0,202000.0,773384.0
115,4.0,687355.5,74645.77884694263,568594.0658545143,806116.9341454857,616948.2,677560.5,717737.0,727532.0,733457.6,576540.0,737408.0
116,7.0,538009.7142857143,232530.17399806724,322947.42426862376,753072.0043028048,215689.6,376614.5,661564.0,701685.5,734501.6,202000.0,745904.0
117,5.0,753255.4,138451.9137346971,581372.2030690806,925138.5969309194,627747.2,704558.0,759682.0,765134.0,882271.4,576540.0,960363.0
118,7.0,564354.1428571428,249017.80201518966,334042.7908480299,794665.4948662558,225168.4,399424.0,637143.0,754290.5,788067.6,202000.0,803907.0
119,5.0,727022.4,77016.8408778236,631408.6921752975,822636.1078247025,643967.8,670045.0,742641.0,791045.0,799296.8,626583.0,804798.0
120,7.0,557236.5714285715,224034.23424025858,350031.9982348329,764441.1446223101,278545.6,395235.0,648262.0,732719.0,770469.2,216802.0,779684.0
121,5.0,795619.6,213480.74027719692,530590.7453441024,1060648.4546558976,564838.0,632719.0,875274.0,909392.0,988434.2,519584.0,1041129.0
122,6.0,624600.0,217402.178170321,396413.2922488538,852786.7077511463,359354.0,458590.5,699042.5,733417.75,815403.5,337764.0,888435.0
123,5.0,834560.4,338088.11079998064,414835.8634364266,1254284.9365635733,507333.6,629427.0,878903.0,914230.0,1160274.4,425938.0,1324304.0
124,6.0,598699.0,160323.42822182915,430422.5109178374,766975.4890821626,399690.5,514005.25,682148.0,694326.75,714258.5,337764.0,733790.0
125,5.0,797584.6,286398.7288218996,442030.6189897478,1153138.5810102522,500433.6,612177.0,887278.0,892806.0,1058956.8,425938.0,1169724.0
126,6.0,612503.5,177154.4251739143,426561.0895596024,798445.9104403977,406968.5,496035.5,659497.5,722557.75,771044.5,352320.0,818580.0
127,5.0,771199.0,266152.7949646594,440779.6360735007,1101618.3639264994,557964.2,608666.0,743614.0,766625.0,1034406.2000000001,524163.0,1212927.0
128,6.0,599406.1666666666,171848.06314581106,419033.34753174323,779778.98580159,401349.5,474710.5,631493.0,736004.25,765376.0,359159.0,781001.0
129,6.0,741598.3333333334,152410.27845741462,581627.5365302466,901569.1301364201,587666.5,632004.5,731443.0,809343.75,905685.5,567719.0,984816.0
130,6.0,582172.0,124617.91881747985,451372.240489392,712971.759510608,434363.5,488148.75,619441.5,676035.75,692711.0,407815.0,707049.0
131,5.0,664516.6,114370.01712118434,522530.2334301413,806502.9665698586,573614.6,582458.0,623933.0,701798.0,788724.2,567719.0,846675.0
132,5.0,573471.2,128424.38475694558,414036.82874090236,732905.5712590975,459635.0,526835.0,537523.0,629875.0,706922.8,414835.0,758288.0
133,4.0,596880.0,94412.89009805105,446669.0918540008,747090.9081459992,511107.9,569118.75,606644.0,634405.25,674840.9,472434.0,701798.0
134,6.0,727842.3333333334,329160.62276078324,382353.2519394198,1073331.4147272469,464294.5,520965.5,595955.0,892653.5,1123277.5,414835.0,1272787.0
135,5.0,611983.8,81165.23036497833,511220.0120649345,712747.5879350656,543713.2,580888.0,582068.0,644507.0,697918.4,518930.0,733526.0
136,6.0,841498.6666666666,510381.47975711926,305799.02215025143,1377198.311183082,466379.5,524758.75,660804.5,948780.0,1397312.0,414835.0,1788366.0
137,5.0,600315.8,88654.82675635885,490253.94072198746,710377.6592780127,524872.8,567018.0,569445.0,636246.0,693754.8,496776.0,732094.0
138,4.0,738017.75,327687.40304073837,216667.09176218527,1259368.4082378147,454327.6,513566.5,693040.5,917491.75,1057689.7,414835.0,1151155.0
139,6.0,658645.1666666666,187974.98206986662,461345.43094599084,855944.9023873424,481387.0,513888.25,637534.5,737477.0,857014.0,466762.0,966576.0
140,4.0,663512.5,222734.34133888438,309142.162929835,1017882.837070165,443021.2,542095.0,716175.0,837592.5,841873.8,376972.0,844728.0
141,7.0,692148.0,129224.80409090716,572630.6839589799,811665.3160410201,556635.6,599800.0,698962.0,784100.5,837763.6,510894.0,867379.0
142,4.0,668175.25,243824.6958169947,280250.15895516146,1056100.3410448385,427576.5,537351.75,715778.0,846601.5,870691.8,354393.0,886752.0
143,6.0,817624.8333333334,337865.44807862,462999.11196854594,1172250.5546981208,604610.5,674522.25,704852.0,778858.75,1143412.0,542323.0,1485782.0
144,5.0,651230.6,270709.8189386562,315153.8505739955,987307.3494260045,399242.8,535798.0,575990.0,834214.0,934852.6,308206.0,1001945.0
145,6.0,775315.3333333334,144440.05931688988,623710.1291891512,926920.5374775155,613795.0,725049.25,815341.5,863415.5,896809.5,523255.0,923562.0
146,5.0,582959.2,251492.71197332937,270739.81514096877,895178.5848590311,336204.2,481196.0,545717.0,765214.0,835961.2,239543.0,883126.0
147,6.0,779395.8333333334,174491.1945038106,596248.7667285285,962542.8999381382,595384.0,710855.0,816187.5,919165.75,926616.0,486433.0,928331.0
148,5.0,560458.2,232998.91878869312,271198.21100779466,849718.1889922053,324199.0,451183.0,575990.0,678305.0,785684.0,239543.0,857270.0
149,7.0,649771.0,238863.05128322658,428851.5643577791,870690.4356422209,384492.0,562159.0,638125.0,824715.0,870787.6,219966.0,916558.0
150,5.0,568249.8,269370.23919913644,233836.09185642778,902663.5081435724,306038.4,446754.0,575990.0,664713.0,830823.6,212228.0,941564.0
151,7.0,640353.2857142857,216752.10293306212,439883.8033184572,840822.7681101141,369722.4,583738.0,752435.0,771499.5,783913.0,219552.0,800011.0
152,5.0,604324.8,246055.96624589292,298854.94435529935,909794.6556447007,358396.4,535424.0,641774.0,689336.0,824561.6,240378.0,914712.0
153,7.0,653205.0,243279.314510434,428201.0549514025,878208.9450485975,336143.80000000005,551103.0,725802.0,835041.0,841716.8,223468.0,850877.0
154,5.0,601256.2,190437.89281862997,364834.2326072102,837678.1673927897,416844.0,619419.0,652520.0,659966.0,739535.6,281794.0,792582.0
155,7.0,704247.0,310667.00084227376,416917.5945937316,991576.4054062683,334577.4,521683.5,694476.0,969213.0,1021666.8,219552.0,1033908.0
156,4.0,617833.25,204111.16017728345,293092.39415794204,942574.105842058,427142.9,597811.25,706393.5,726415.5,737675.4,313364.0,745182.0
157,8.0,674175.375,294998.0305396425,427511.6599895381,920839.0900104619,316261.2,573980.25,653222.5,817666.75,1038774.4,219552.0,1097734.0
158,4.0,616927.0,221697.63697733302,264206.0595690632,969647.9404309369,403079.0,537651.5,660418.0,739693.5,795982.2000000001,313364.0,833508.0
159,8.0,644730.375,253140.3477231765,433066.11922779767,856394.6307722023,325374.4,539347.0,658850.5,860169.25,903503.2,205414.0,919851.0
